+----------+-----------+-------------------+--------------+------+-------------------+-------------------+-------------------+-----------------------+------+----------------------------+----------------------------+----------------------------+----------------------+------+---------------------------+---------------------------+---------------------------+
| ca_state | cd_gender | cd_marital_status | cd_dep_count | cnt1 | avg(cd_dep_count) | max(cd_dep_count) | sum(cd_dep_count) | cd_dep_employed_count | cnt2 | avg(cd_dep_employed_count) | max(cd_dep_employed_count) | sum(cd_dep_employed_count) | cd_dep_college_count | cnt3 | avg(cd_dep_college_count) | max(cd_dep_college_count) | sum(cd_dep_college_count) |
|          | F         | W                 | 3            | 1    | 3.0               | 3                 | 3                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
|          | F         | W                 | 3            | 1    | 3.0               | 3                 | 3                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | F         | W                 | 3            | 1    | 3.0               | 3                 | 3                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
|          | F         | W                 | 3            | 1    | 3.0               | 3                 | 3                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
|          | F         | W                 | 4            | 1    | 4.0               | 4                 | 4                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
|          | F         | W                 | 4            | 1    | 4.0               | 4                 | 4                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
|          | F         | W                 | 4            | 1    | 4.0               | 4                 | 4                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
|          | F         | W                 | 4            | 1    | 4.0               | 4                 | 4                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
|          | F         | W                 | 5            | 1    | 5.0               | 5                 | 5                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
|          | F         | W                 | 5            | 1    | 5.0               | 5                 | 5                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | F         | W                 | 6            | 1    | 6.0               | 6                 | 6                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | F         | W                 | 6            | 2    | 6.0               | 6                 | 12                | 2                     | 2    | 2.0                        | 2                          | 4                          | 6                    | 2    | 6.0                       | 6                         | 12                        |
|          | F         | W                 | 6            | 1    | 6.0               | 6                 | 6                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | F         | W                 | 6            | 1    | 6.0               | 6                 | 6                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
|          | M         | D                 | 0            | 1    | 0.0               | 0                 | 0                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
|          | M         | D                 | 0            | 1    | 0.0               | 0                 | 0                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
|          | M         | D                 | 1            | 1    | 1.0               | 1                 | 1                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
|          | M         | D                 | 1            | 1    | 1.0               | 1                 | 1                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | M         | D                 | 2            | 1    | 2.0               | 2                 | 2                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | M         | D                 | 2            | 1    | 2.0               | 2                 | 2                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
|          | M         | D                 | 2            | 1    | 2.0               | 2                 | 2                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | M         | D                 | 3            | 1    | 3.0               | 3                 | 3                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | M         | D                 | 3            | 1    | 3.0               | 3                 | 3                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | M         | D                 | 5            | 1    | 5.0               | 5                 | 5                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
|          | M         | D                 | 5            | 1    | 5.0               | 5                 | 5                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | M         | D                 | 6            | 1    | 6.0               | 6                 | 6                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
|          | M         | M                 | 0            | 1    | 0.0               | 0                 | 0                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
|          | M         | M                 | 1            | 1    | 1.0               | 1                 | 1                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
|          | M         | M                 | 1            | 1    | 1.0               | 1                 | 1                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
|          | M         | M                 | 1            | 1    | 1.0               | 1                 | 1                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | M         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
|          | M         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
|          | M         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | M         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
|          | M         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
|          | M         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | M         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
|          | M         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
|          | M         | M                 | 4            | 3    | 4.0               | 4                 | 12                | 6                     | 3    | 6.0                        | 6                          | 18                         | 6                    | 3    | 6.0                       | 6                         | 18                        |
|          | M         | M                 | 6            | 1    | 6.0               | 6                 | 6                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
|          | M         | M                 | 6            | 1    | 6.0               | 6                 | 6                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
+----------+-----------+-------------------+--------------+------+-------------------+-------------------+-------------------+-----------------------+------+----------------------------+----------------------------+----------------------------+----------------------+------+---------------------------+---------------------------+---------------------------+
