+-----------------+------------------------------+------------+----------+------------+
| channel         | id                           | sales      | returns  | profit     |
| catalog channel | catalog_pageAAAAAAAAAPAAAAAA | 885314.01  | 10589.65 | -121633.04 |
| catalog channel | catalog_pageAAAAAAAAAPBAAAAA | 0.00       | 2662.95  | -1098.49   |
| catalog channel | catalog_pageAAAAAAAAAPCAAAAA | 116883.44  | 0.00     | -22955.62  |
| catalog channel | catalog_pageAAAAAAAABAAAAAAA | 0.00       | 30278.35 | -15564.64  |
| catalog channel | catalog_pageAAAAAAAABABAAAAA | 843883.79  | 2239.90  | -185545.32 |
| catalog channel | catalog_pageAAAAAAAABADAAAAA | 141719.34  | 480.32   | -31233.97  |
| catalog channel | catalog_pageAAAAAAAABBAAAAAA | 0.00       | 33082.14 | -23794.74  |
| catalog channel | catalog_pageAAAAAAAABBBAAAAA | 774779.33  | 8962.40  | -109394.38 |
| catalog channel | catalog_pageAAAAAAAABBCAAAAA | 0.00       | 3529.57  | -2032.21   |
| catalog channel | catalog_pageAAAAAAAABBDAAAAA | 658911.82  | 0.00     | -74380.38  |
| catalog channel | catalog_pageAAAAAAAABCAAAAAA | 0.00       | 40977.47 | -24145.32  |
| catalog channel | catalog_pageAAAAAAAABCBAAAAA | 1102403.51 | 10089.00 | -93106.56  |
| catalog channel | catalog_pageAAAAAAAABCCAAAAA | 0.00       | 862.29   | -716.89    |
| catalog channel | catalog_pageAAAAAAAABCDAAAAA | 689738.19  | 0.00     | -87707.03  |
| catalog channel | catalog_pageAAAAAAAABDAAAAAA | 0.00       | 43272.11 | -23707.07  |
| catalog channel | catalog_pageAAAAAAAABDBAAAAA | 917935.83  | 153.07   | -125588.86 |
| catalog channel | catalog_pageAAAAAAAABDCAAAAA | 0.00       | 1304.49  | -447.09    |
| catalog channel | catalog_pageAAAAAAAABDDAAAAA | 682015.23  | 0.00     | -65443.21  |
| catalog channel | catalog_pageAAAAAAAABEAAAAAA | 0.00       | 61092.71 | -25112.19  |
| catalog channel | catalog_pageAAAAAAAABEBAAAAA | 1010950.33 | 3413.05  | -56189.19  |
| catalog channel | catalog_pageAAAAAAAABECAAAAA | 0.00       | 344.08   | -515.43    |
| catalog channel | catalog_pageAAAAAAAABEDAAAAA | 752107.32  | 0.00     | -18175.56  |
| catalog channel | catalog_pageAAAAAAAABFAAAAAA | 0.00       | 40599.44 | -26602.68  |
| catalog channel | catalog_pageAAAAAAAABFBAAAAA | 0.00       | 1429.11  | -2146.78   |
| catalog channel | catalog_pageAAAAAAAABFCAAAAA | 0.00       | 1168.84  | -1838.41   |
| catalog channel | catalog_pageAAAAAAAABFDAAAAA | 693277.95  | 0.00     | -49238.68  |
| catalog channel | catalog_pageAAAAAAAABGAAAAAA | 0.00       | 37281.10 | -31675.41  |
| catalog channel | catalog_pageAAAAAAAABGBAAAAA | 0.00       | 3248.50  | -1607.73   |
| catalog channel | catalog_pageAAAAAAAABGCAAAAA | 0.00       | 1402.91  | -871.77    |
| catalog channel | catalog_pageAAAAAAAABGDAAAAA | 650864.93  | 0.00     | -128585.51 |
| catalog channel | catalog_pageAAAAAAAABHAAAAAA | 1749148.30 | 15575.07 | -114083.78 |
| catalog channel | catalog_pageAAAAAAAABHBAAAAA | 0.00       | 16089.58 | -6611.72   |
| catalog channel | catalog_pageAAAAAAAABHDAAAAA | 628227.49  | 0.00     | -82196.20  |
| catalog channel | catalog_pageAAAAAAAABIAAAAAA | 1757190.96 | 3902.41  | -209878.81 |
| catalog channel | catalog_pageAAAAAAAABIBAAAAA | 0.00       | 78.69    | -210.41    |
| catalog channel | catalog_pageAAAAAAAABJAAAAAA | 1768633.66 | 11001.85 | -138745.01 |
| catalog channel | catalog_pageAAAAAAAABJBAAAAA | 0.00       | 1760.56  | -2537.36   |
| catalog channel | catalog_pageAAAAAAAABJCAAAAA | 0.00       | 506.10   | -249.46    |
| catalog channel | catalog_pageAAAAAAAABKAAAAAA | 1757471.65 | 8861.16  | -240271.54 |
| catalog channel | catalog_pageAAAAAAAABKBAAAAA | 0.00       | 538.82   | -397.76    |
| catalog channel | catalog_pageAAAAAAAABKCAAAAA | 172653.99  | 0.00     | -20014.71  |
| catalog channel | catalog_pageAAAAAAAABLAAAAAA | 1622135.75 | 4076.37  | -305333.50 |
| catalog channel | catalog_pageAAAAAAAABLBAAAAA | 0.00       | 4960.47  | -4916.38   |
| catalog channel | catalog_pageAAAAAAAABLCAAAAA | 248134.49  | 3956.76  | 10084.71   |
| catalog channel | catalog_pageAAAAAAAABMAAAAAA | 1721154.27 | 10940.96 | -281700.82 |
| catalog channel | catalog_pageAAAAAAAABMBAAAAA | 0.00       | 3264.63  | -2342.92   |
| catalog channel | catalog_pageAAAAAAAABMCAAAAA | 146009.48  | 2115.36  | 3767.28    |
| catalog channel | catalog_pageAAAAAAAABNAAAAAA | 2063100.30 | 10358.23 | -108019.42 |
| catalog channel | catalog_pageAAAAAAAABNBAAAAA | 0.00       | 3801.45  | -3061.59   |
| catalog channel | catalog_pageAAAAAAAABNCAAAAA | 167809.47  | 0.00     | -64162.63  |
| catalog channel | catalog_pageAAAAAAAABOAAAAAA | 827830.44  | 11376.54 | -208532.09 |
| catalog channel | catalog_pageAAAAAAAABOCAAAAA | 153664.07  | 42.64    | -18551.53  |
| catalog channel | catalog_pageAAAAAAAABPAAAAAA | 910780.01  | 407.16   | -112750.40 |
+-----------------+------------------------------+------------+----------+------------+
