+----------+-----------+-------------------+--------------+------+-------------------+-------------------+-------------------+-----------------------+------+----------------------------+----------------------------+----------------------------+----------------------+------+---------------------------+---------------------------+---------------------------+
| ca_state | cd_gender | cd_marital_status | cd_dep_count | cnt1 | avg(cd_dep_count) | max(cd_dep_count) | sum(cd_dep_count) | cd_dep_employed_count | cnt2 | avg(cd_dep_employed_count) | max(cd_dep_employed_count) | sum(cd_dep_employed_count) | cd_dep_college_count | cnt3 | avg(cd_dep_college_count) | max(cd_dep_college_count) | sum(cd_dep_college_count) |
| AK       | F         | M                 | 2            | 2    | 2.0               | 2                 | 4                 | 4                     | 2    | 4.0                        | 4                          | 8                          | 6                    | 2    | 6.0                       | 6                         | 12                        |
| AK       | F         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
| AK       | F         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | M                 | 2            | 1    | 2.0               | 2                 | 2                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
| AK       | F         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
| AK       | F         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
| AK       | F         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 4                     | 1    | 4.0                        | 4                          | 4                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | M                 | 3            | 1    | 3.0               | 3                 | 3                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
| AK       | F         | M                 | 4            | 2    | 4.0               | 4                 | 8                 | 1                     | 2    | 1.0                        | 1                          | 2                          | 3                    | 2    | 3.0                       | 3                         | 6                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | M                 | 4            | 1    | 4.0               | 4                 | 4                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 6                    | 1    | 6.0                       | 6                         | 6                         |
| AK       | F         | M                 | 5            | 1    | 5.0               | 5                 | 5                 | 0                     | 1    | 0.0                        | 0                          | 0                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
| AK       | F         | M                 | 5            | 1    | 5.0               | 5                 | 5                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | M                 | 5            | 1    | 5.0               | 5                 | 5                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
| AK       | F         | M                 | 5            | 1    | 5.0               | 5                 | 5                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | M                 | 5            | 2    | 5.0               | 5                 | 10                | 6                     | 2    | 6.0                        | 6                          | 12                         | 0                    | 2    | 0.0                       | 0                         | 0                         |
| AK       | F         | M                 | 6            | 1    | 6.0               | 6                 | 6                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
| AK       | F         | M                 | 6            | 2    | 6.0               | 6                 | 12                | 3                     | 2    | 3.0                        | 3                          | 6                          | 3                    | 2    | 3.0                       | 3                         | 6                         |
| AK       | F         | M                 | 6            | 1    | 6.0               | 6                 | 6                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
| AK       | F         | S                 | 0            | 1    | 0.0               | 0                 | 0                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | S                 | 0            | 1    | 0.0               | 0                 | 0                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | S                 | 0            | 1    | 0.0               | 0                 | 0                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
| AK       | F         | S                 | 0            | 1    | 0.0               | 0                 | 0                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
| AK       | F         | S                 | 0            | 1    | 0.0               | 0                 | 0                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | S                 | 0            | 1    | 0.0               | 0                 | 0                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 4                    | 1    | 4.0                       | 4                         | 4                         |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 2                     | 1    | 2.0                        | 2                          | 2                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 3                     | 1    | 3.0                        | 3                          | 3                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | S                 | 1            | 2    | 1.0               | 1                 | 2                 | 4                     | 2    | 4.0                        | 4                          | 8                          | 6                    | 2    | 6.0                       | 6                         | 12                        |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 5                     | 1    | 5.0                        | 5                          | 5                          | 2                    | 1    | 2.0                       | 2                         | 2                         |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 1                    | 1    | 1.0                       | 1                         | 1                         |
| AK       | F         | S                 | 1            | 1    | 1.0               | 1                 | 1                 | 6                     | 1    | 6.0                        | 6                          | 6                          | 5                    | 1    | 5.0                       | 5                         | 5                         |
| AK       | F         | S                 | 2            | 1    | 2.0               | 2                 | 2                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 0                    | 1    | 0.0                       | 0                         | 0                         |
| AK       | F         | S                 | 2            | 1    | 2.0               | 2                 | 2                 | 1                     | 1    | 1.0                        | 1                          | 1                          | 3                    | 1    | 3.0                       | 3                         | 3                         |
+----------+-----------+-------------------+--------------+------+-------------------+-------------------+-------------------+-----------------------+------+----------------------------+----------------------------+----------------------------+----------------------+------+---------------------------+---------------------------+---------------------------+
