+----------------+-----------+-------+---------------+---------------+----------------+-----------+-------+---------------+---------------+
| w_warehouse_sk | i_item_sk | d_moy | mean          | cov           | w_warehouse_sk | i_item_sk | d_moy | mean          | cov           |
| 1              | 39031     | 4     | 298.8         | 1.04116460485 | 1              | 39031     | 5     | 395.25        | 1.02839660693 |
| 1              | 39787     | 4     | 333.0         | 1.02134997351 | 1              | 39787     | 5     | 312.0         | 1.16944583042 |
| 1              | 41258     | 4     | 108.8         | 1.14128729824 | 1              | 41258     | 5     | 365.75        | 1.11373965617 |
| 1              | 42193     | 4     | 298.4         | 1.09543603163 | 1              | 42193     | 5     | 263.25        | 1.09969323035 |
| 1              | 42511     | 4     | 208.6         | 1.52865111174 | 1              | 42511     | 5     | 293.0         | 1.25589231577 |
| 1              | 42994     | 4     | 427.5         | 1.00514867574 | 1              | 42994     | 5     | 353.5         | 1.20399464844 |
| 1              | 43561     | 4     | 363.2         | 1.05112296642 | 1              | 43561     | 5     | 285.75        | 1.21903173175 |
| 1              | 45160     | 4     | 200.8         | 1.30208561835 | 1              | 45160     | 5     | 416.75        | 1.02126645114 |
| 1              | 45710     | 4     | 355.0         | 1.16369398628 | 1              | 45710     | 5     | 191.5         | 1.02659785489 |
| 1              | 45866     | 4     | 383.2         | 1.0019507371  | 1              | 45866     | 5     | 359.25        | 1.11689411484 |
| 1              | 46519     | 4     | 325.0         | 1.23639483554 | 1              | 46519     | 5     | 344.0         | 1.27099503725 |
| 1              | 46682     | 4     | 397.75        | 1.03041261509 | 1              | 46682     | 5     | 279.5         | 1.07627308888 |
| 1              | 46951     | 4     | 245.4         | 1.67968910328 | 1              | 46951     | 5     | 418.75        | 1.09143712106 |
| 1              | 47404     | 4     | 217.0         | 1.23174014003 | 1              | 47404     | 5     | 228.25        | 1.20418118454 |
| 1              | 47623     | 4     | 356.4         | 1.06884054803 | 1              | 47623     | 5     | 426.5         | 1.03958811936 |
| 1              | 48046     | 4     | 381.8         | 1.10872290781 | 1              | 48046     | 5     | 96.75         | 1.19799702414 |
| 1              | 48790     | 4     | 371.6         | 1.03838980138 | 1              | 48790     | 5     | 423.0         | 1.06625587997 |
| 1              | 49129     | 4     | 302.0         | 1.00478276023 | 1              | 49129     | 5     | 327.5         | 1.05580218626 |
| 1              | 49495     | 4     | 235.6         | 1.24380565161 | 1              | 49495     | 5     | 310.5         | 1.16381495506 |
| 1              | 49610     | 4     | 279.4         | 1.01592999682 | 1              | 49610     | 5     | 359.0         | 1.07406330741 |
| 1              | 49951     | 4     | 393.5         | 1.01304892874 | 1              | 49951     | 5     | 268.0         | 1.11128273655 |
| 1              | 50462     | 4     | 359.0         | 1.05521960359 | 1              | 50462     | 5     | 151.5         | 1.0896821507  |
| 1              | 51697     | 4     | 260.4         | 1.33226810234 | 1              | 51697     | 5     | 226.0         | 1.20913371197 |
| 1              | 51979     | 4     | 424.2         | 1.20944136554 | 1              | 51979     | 5     | 359.5         | 1.09067177115 |
| 1              | 52255     | 4     | 375.75        | 1.07819225606 | 1              | 52255     | 5     | 321.0         | 1.06478578067 |
| 1              | 52438     | 4     | 191.2         | 1.37438105866 | 1              | 52438     | 5     | 425.0         | 1.06434898146 |
| 1              | 52507     | 4     | 414.75        | 1.00431395742 | 1              | 52507     | 5     | 252.25        | 1.18135605052 |
| 1              | 53210     | 4     | 348.25        | 1.05802839202 | 1              | 53210     | 5     | 523.0         | 1.28171554219 |
| 1              | 53323     | 4     | 499.25        | 1.02573959879 | 1              | 53323     | 5     | 249.75        | 1.08370459854 |
| 1              | 54440     | 4     | 382.6         | 1.27689216989 | 1              | 54440     | 5     | 128.5         | 1.31273228803 |
| 1              | 54578     | 4     | 421.6         | 1.04220645662 | 1              | 54578     | 5     | 290.0         | 1.16820237525 |
| 1              | 55432     | 4     | 430.6         | 1.10766118923 | 1              | 55432     | 5     | 329.666666667 | 1.24694754488 |
| 1              | 55453     | 4     | 252.0         | 1.13946255117 | 1              | 55453     | 5     | 371.5         | 1.02570623285 |
| 1              | 56257     | 4     | 263.8         | 1.09557741278 | 1              | 56257     | 5     | 372.0         | 1.00531165337 |
| 1              | 57962     | 4     | 254.0         | 1.10928297157 | 1              | 57962     | 5     | 392.0         | 1.04661707208 |
| 1              | 58976     | 4     | 270.6         | 1.05575218592 | 1              | 58976     | 5     | 158.5         | 1.35289187276 |
| 1              | 59329     | 4     | 228.2         | 1.20086665696 | 1              | 59329     | 5     | 355.0         | 1.38169229444 |
| 1              | 61462     | 4     | 324.6         | 1.26081915154 | 1              | 61462     | 5     | 333.5         | 1.37604887853 |
| 1              | 61558     | 4     | 321.2         | 1.01625004778 | 1              | 61558     | 5     | 106.0         | 1.06436669832 |
| 1              | 61814     | 4     | 350.2         | 1.04741106028 | 1              | 61814     | 5     | 228.25        | 1.62750696629 |
| 2              | 490       | 4     | 288.8         | 1.2513550524  | 2              | 490       | 5     | 453.75        | 1.00161410005 |
| 2              | 1585      | 4     | 266.75        | 1.25489805607 | 2              | 1585      | 5     | 417.0         | 1.11914639639 |
| 2              | 1597      | 4     | 368.6         | 1.25775928711 | 2              | 1597      | 5     | 325.75        | 1.11469782147 |
| 2              | 2402      | 4     | 240.0         | 1.27104506433 | 2              | 2402      | 5     | 414.5         | 1.04533574105 |
| 2              | 2996      | 4     | 282.2         | 1.10850374348 | 2              | 2996      | 5     | 417.5         | 1.03744284864 |
| 2              | 3115      | 4     | 329.5         | 1.2060198055  | 2              | 3115      | 5     | 324.5         | 1.26096056619 |
| 2              | 3223      | 4     | 284.75        | 1.32255443594 | 2              | 3223      | 5     | 485.75        | 1.01218914192 |
| 2              | 4238      | 4     | 343.0         | 1.0660485832  | 2              | 4238      | 5     | 196.75        | 1.35014270889 |
| 2              | 4858      | 4     | 325.0         | 1.05557970836 | 2              | 4858      | 5     | 238.0         | 1.66682319252 |
| 2              | 4912      | 4     | 335.2         | 1.16485752164 | 2              | 4912      | 5     | 397.0         | 1.1474733603  |
| 2              | 6214      | 4     | 175.0         | 1.01735952748 | 2              | 6214      | 5     | 301.666666667 | 1.19398388148 |
| 2              | 6230      | 4     | 345.75        | 1.11539252995 | 2              | 6230      | 5     | 347.25        | 1.13169053193 |
| 2              | 6808      | 4     | 308.5         | 1.29181316514 | 2              | 6808      | 5     | 373.0         | 1.40242155573 |
| 2              | 7585      | 4     | 197.75        | 1.37569329083 | 2              | 7585      | 5     | 344.0         | 1.31200011728 |
| 2              | 8917      | 4     | 262.2         | 1.34948239224 | 2              | 8917      | 5     | 326.5         | 1.24780544083 |
| 2              | 9364      | 4     | 234.0         | 1.25365999352 | 2              | 9364      | 5     | 247.75        | 1.0317132488  |
| 2              | 9668      | 4     | 505.5         | 1.08228136081 | 2              | 9668      | 5     | 353.333333333 | 1.01594050094 |
| 2              | 9800      | 4     | 276.8         | 1.00029662166 | 2              | 9800      | 5     | 432.5         | 1.05067223607 |
| 2              | 10310     | 4     | 314.0         | 1.21365857023 | 2              | 10310     | 5     | 390.5         | 1.08610247566 |
| 2              | 11788     | 4     | 323.8         | 1.03160124599 | 2              | 11788     | 5     | 382.5         | 1.14895838592 |
| 2              | 11929     | 4     | 451.4         | 1.00027194706 | 2              | 11929     | 5     | 381.0         | 1.14524554743 |
| 2              | 12308     | 4     | 333.75        | 1.30917787378 | 2              | 12308     | 5     | 450.5         | 1.00493995623 |
| 2              | 12466     | 4     | 282.0         | 1.03453357217 | 2              | 12466     | 5     | 364.0         | 1.40255795609 |
| 2              | 13558     | 4     | 356.8         | 1.05589373079 | 2              | 13558     | 5     | 321.75        | 1.08790875258 |
| 2              | 13909     | 4     | 405.75        | 1.00277158638 | 2              | 13909     | 5     | 413.5         | 1.05862527779 |
| 2              | 14140     | 4     | 277.5         | 1.03827359887 | 2              | 14140     | 5     | 312.0         | 1.04828763662 |
| 2              | 15049     | 4     | 304.8         | 1.17967843957 | 2              | 15049     | 5     | 399.5         | 1.15857558931 |
| 2              | 16408     | 4     | 325.2         | 1.15935062025 | 2              | 16408     | 5     | 232.0         | 1.19994147449 |
| 2              | 16768     | 4     | 358.8         | 1.09320304429 | 2              | 16768     | 5     | 467.5         | 1.00432230496 |
| 2              | 17150     | 4     | 252.25        | 1.39589660927 | 2              | 17150     | 5     | 397.25        | 1.06282888702 |
| 2              | 17323     | 4     | 330.333333333 | 1.10009163369 | 2              | 17323     | 5     | 453.25        | 1.03273346155 |
| 2              | 17858     | 4     | 282.2         | 1.18267790261 | 2              | 17858     | 5     | 283.666666667 | 1.40905366156 |
| 2              | 18727     | 4     | 316.6         | 1.05730303084 | 2              | 18727     | 5     | 415.0         | 1.12183793234 |
| 2              | 19220     | 4     | 303.5         | 1.02907792779 | 2              | 19220     | 5     | 279.5         | 1.53146890277 |
| 2              | 19381     | 4     | 304.4         | 1.07743090715 | 2              | 19381     | 5     | 434.333333333 | 1.04069658832 |
| 2              | 19984     | 4     | 327.0         | 1.13371342839 | 2              | 19984     | 5     | 385.75        | 1.05794111243 |
| 2              | 20162     | 4     | 212.8         | 1.02029648376 | 2              | 20162     | 5     | 276.0         | 1.53834111423 |
| 2              | 20222     | 4     | 259.6         | 1.19649291984 | 2              | 20222     | 5     | 290.666666667 | 1.38485917552 |
| 2              | 20294     | 4     | 279.25        | 1.21722879266 | 2              | 20294     | 5     | 292.75        | 1.09481919804 |
| 2              | 20666     | 4     | 273.25        | 1.08907045651 | 2              | 20666     | 5     | 382.333333333 | 1.29730081277 |
| 2              | 21280     | 4     | 377.2         | 1.28810480273 | 2              | 21280     | 5     | 429.666666667 | 1.05621858359 |
| 2              | 22030     | 4     | 260.6         | 1.12106136734 | 2              | 22030     | 5     | 405.666666667 | 1.00133865888 |
| 2              | 22462     | 4     | 231.2         | 1.15590648765 | 2              | 22462     | 5     | 257.0         | 1.40804427635 |
| 2              | 22882     | 4     | 325.2         | 1.15332798739 | 2              | 22882     | 5     | 342.25        | 1.03191422726 |
| 2              | 23324     | 4     | 393.4         | 1.02564227299 | 2              | 23324     | 5     | 287.666666667 | 1.01726574279 |
| 2              | 24004     | 4     | 303.2         | 1.25452004386 | 2              | 24004     | 5     | 194.0         | 1.01066425491 |
| 2              | 24644     | 4     | 278.2         | 1.35139841956 | 2              | 24644     | 5     | 349.0         | 1.13905888284 |
| 2              | 24745     | 4     | 412.0         | 1.01452245935 | 2              | 24745     | 5     | 284.75        | 1.22293298731 |
| 2              | 24943     | 4     | 413.6         | 1.0359632172  | 2              | 24943     | 5     | 356.0         | 1.20235000785 |
| 2              | 25771     | 4     | 73.5          | 1.25113365842 | 2              | 25771     | 5     | 155.0         | 1.07562144755 |
| 2              | 26428     | 4     | 269.6         | 1.09758633768 | 2              | 26428     | 5     | 246.0         | 1.11059707853 |
| 2              | 26758     | 4     | 231.0         | 1.24088224042 | 2              | 26758     | 5     | 208.75        | 1.15800312227 |
| 2              | 27110     | 4     | 266.25        | 1.12255605737 | 2              | 27110     | 5     | 312.75        | 1.10175079552 |
| 2              | 27607     | 4     | 346.2         | 1.11803081714 | 2              | 27607     | 5     | 322.5         | 1.35325185664 |
| 2              | 28466     | 4     | 336.0         | 1.08017470255 | 2              | 28466     | 5     | 437.5         | 1.01333476548 |
| 2              | 28910     | 4     | 178.333333333 | 1.27422220962 | 2              | 28910     | 5     | 307.0         | 1.01854963949 |
| 2              | 29803     | 4     | 350.6         | 1.03977953459 | 2              | 29803     | 5     | 309.75        | 1.03481956243 |
| 2              | 30244     | 4     | 290.6         | 1.09841523544 | 2              | 30244     | 5     | 402.0         | 1.0167183298  |
| 2              | 30970     | 4     | 294.0         | 1.50824166179 | 2              | 30970     | 5     | 257.0         | 1.60523011305 |
| 2              | 30980     | 4     | 326.4         | 1.17971056424 | 2              | 30980     | 5     | 308.0         | 1.43115910855 |
| 2              | 31574     | 4     | 260.4         | 1.167332389   | 2              | 31574     | 5     | 431.0         | 1.08320286766 |
| 2              | 31801     | 4     | 324.2         | 1.0116210021  | 2              | 31801     | 5     | 377.25        | 1.02486698148 |
| 2              | 34652     | 4     | 251.6         | 1.09102146987 | 2              | 34652     | 5     | 337.0         | 1.15237494742 |
| 2              | 35624     | 4     | 314.75        | 1.08127275322 | 2              | 35624     | 5     | 335.25        | 1.15083174442 |
| 2              | 36349     | 4     | 215.2         | 1.39520321119 | 2              | 36349     | 5     | 296.75        | 1.04792946781 |
| 2              | 36547     | 4     | 283.0         | 1.25239971181 | 2              | 36547     | 5     | 296.25        | 1.31459748403 |
| 2              | 36554     | 4     | 333.2         | 1.16029570088 | 2              | 36554     | 5     | 234.25        | 1.03139755457 |
| 2              | 37906     | 4     | 218.6         | 1.42230588218 | 2              | 37906     | 5     | 390.333333333 | 1.16433891358 |
| 2              | 38209     | 4     | 430.75        | 1.00704448673 | 2              | 38209     | 5     | 355.75        | 1.16029872416 |
| 2              | 38516     | 4     | 241.8         | 1.01773699383 | 2              | 38516     | 5     | 339.5         | 1.0710463126  |
| 2              | 38794     | 4     | 341.0         | 1.04468616497 | 2              | 38794     | 5     | 422.333333333 | 1.00047052107 |
| 2              | 40192     | 4     | 229.0         | 1.03051679987 | 2              | 40192     | 5     | 353.0         | 1.10554441972 |
| 2              | 40210     | 4     | 344.0         | 1.26125499079 | 2              | 40210     | 5     | 361.5         | 1.02829803745 |
| 2              | 41251     | 4     | 391.75        | 1.08223535987 | 2              | 41251     | 5     | 329.0         | 1.20089642949 |
| 2              | 42010     | 4     | 317.2         | 1.05632397117 | 2              | 42010     | 5     | 366.0         | 1.39997131225 |
| 2              | 42088     | 4     | 340.25        | 1.19081848808 | 2              | 42088     | 5     | 380.5         | 1.06952250795 |
| 2              | 42140     | 4     | 205.8         | 1.0825593244  | 2              | 42140     | 5     | 411.75        | 1.01548966895 |
| 2              | 42674     | 4     | 281.4         | 1.25802735676 | 2              | 42674     | 5     | 88.6666666667 | 1.33361184364 |
| 2              | 42746     | 4     | 384.5         | 1.06459416106 | 2              | 42746     | 5     | 246.0         | 1.25941931047 |
| 2              | 42949     | 4     | 446.0         | 1.07388726636 | 2              | 42949     | 5     | 379.75        | 1.07724082805 |
| 2              | 43018     | 4     | 323.2         | 1.01111238786 | 2              | 43018     | 5     | 346.0         | 1.42498445875 |
| 2              | 43354     | 4     | 121.0         | 1.50065441181 | 2              | 43354     | 5     | 463.0         | 1.04355347329 |
| 2              | 44554     | 4     | 349.6         | 1.00744299966 | 2              | 44554     | 5     | 234.5         | 1.17901386543 |
| 2              | 44998     | 4     | 301.4         | 1.0110153797  | 2              | 44998     | 5     | 427.75        | 1.01780308147 |
| 2              | 47168     | 4     | 432.75        | 1.01050612157 | 2              | 47168     | 5     | 357.75        | 1.17394734369 |
| 2              | 47815     | 4     | 375.0         | 1.05470459266 | 2              | 47815     | 5     | 267.25        | 1.03907699177 |
| 2              | 48076     | 4     | 197.25        | 1.39276727853 | 2              | 48076     | 5     | 386.75        | 1.12577331684 |
| 2              | 48571     | 4     | 367.2         | 1.0003924744  | 2              | 48571     | 5     | 309.25        | 1.04259823812 |
| 2              | 49480     | 4     | 312.0         | 1.08815872687 | 2              | 49480     | 5     | 144.0         | 1.25866977965 |
| 2              | 49856     | 4     | 423.0         | 1.19161013872 | 2              | 49856     | 5     | 318.5         | 1.40040431197 |
| 2              | 50284     | 4     | 387.6         | 1.00297108265 | 2              | 50284     | 5     | 237.333333333 | 1.60800745195 |
| 2              | 50464     | 4     | 268.6         | 1.03568774879 | 2              | 50464     | 5     | 427.5         | 1.21572744836 |
| 2              | 50659     | 4     | 417.0         | 1.0272190022  | 2              | 50659     | 5     | 277.5         | 1.10835076325 |
| 2              | 50684     | 4     | 362.4         | 1.04530798583 | 2              | 50684     | 5     | 178.25        | 1.17823081031 |
| 2              | 51019     | 4     | 253.4         | 1.58381023607 | 2              | 51019     | 5     | 339.25        | 1.12514708293 |
| 2              | 51148     | 4     | 255.4         | 1.15654841008 | 2              | 51148     | 5     | 328.5         | 1.08321635609 |
| 2              | 51610     | 4     | 295.8         | 1.13063176703 | 2              | 51610     | 5     | 425.0         | 1.09521934835 |
| 2              | 51830     | 4     | 362.6         | 1.10658694646 | 2              | 51830     | 5     | 415.75        | 1.01806342502 |
| 2              | 51871     | 4     | 356.2         | 1.10820131301 | 2              | 51871     | 5     | 406.5         | 1.00819899822 |
| 2              | 53548     | 4     | 304.6         | 1.02581509469 | 2              | 53548     | 5     | 442.0         | 1.02815795555 |
| 2              | 54134     | 4     | 281.4         | 1.22067738868 | 2              | 54134     | 5     | 264.0         | 1.18269805048 |
| 2              | 54944     | 4     | 301.0         | 1.24087601785 | 2              | 54944     | 5     | 243.25        | 1.48330243528 |
| 2              | 55207     | 4     | 407.0         | 1.07056252116 | 2              | 55207     | 5     | 298.5         | 1.4667744041  |
| 2              | 56566     | 4     | 298.4         | 1.31712346732 | 2              | 56566     | 5     | 271.75        | 1.20444745342 |
| 2              | 57860     | 4     | 330.0         | 1.00341702698 | 2              | 57860     | 5     | 289.0         | 1.1733726768  |
| 2              | 59068     | 4     | 270.4         | 1.30815680424 | 2              | 59068     | 5     | 221.25        | 1.27469580452 |
| 2              | 59083     | 4     | 356.5         | 1.10964068934 | 2              | 59083     | 5     | 213.25        | 1.15310134266 |
| 2              | 59890     | 4     | 217.75        | 1.20283120242 | 2              | 59890     | 5     | 526.0         | 1.17492647672 |
| 2              | 61459     | 4     | 250.2         | 1.06109048558 | 2              | 61459     | 5     | 439.75        | 1.10253809024 |
| 3              | 2428      | 4     | 314.2         | 1.19059989601 | 3              | 2428      | 5     | 326.5         | 1.34380287343 |
| 3              | 2618      | 4     | 264.75        | 1.2740636096  | 3              | 2618      | 5     | 295.25        | 1.2045596707  |
| 3              | 3002      | 4     | 290.5         | 1.18975750587 | 3              | 3002      | 5     | 378.25        | 1.03474833381 |
| 3              | 3127      | 4     | 415.2         | 1.1293056995  | 3              | 3127      | 5     | 394.25        | 1.0248924178  |
| 3              | 3613      | 4     | 283.0         | 1.51501122911 | 3              | 3613      | 5     | 283.0         | 1.51327812924 |
| 3              | 3668      | 4     | 204.2         | 1.364992223   | 3              | 3668      | 5     | 410.0         | 1.28314011025 |
| 3              | 4225      | 4     | 246.4         | 1.60174456995 | 3              | 4225      | 5     | 340.0         | 1.23196797768 |
| 3              | 4405      | 4     | 334.0         | 1.06604486191 | 3              | 4405      | 5     | 302.5         | 1.00176562476 |
| 3              | 4838      | 4     | 220.0         | 1.06020717607 | 3              | 4838      | 5     | 274.75        | 1.32004376075 |
| 3              | 5954      | 4     | 239.0         | 1.09145288975 | 3              | 5954      | 5     | 362.25        | 1.11559662544 |
| 3              | 6232      | 4     | 361.2         | 1.01983450147 | 3              | 6232      | 5     | 404.25        | 1.05934663817 |
| 3              | 6463      | 4     | 350.75        | 1.20687624601 | 3              | 6463      | 5     | 483.75        | 1.00153758762 |
| 3              | 7489      | 4     | 342.5         | 1.1581111854  | 3              | 7489      | 5     | 279.0         | 1.11221473691 |
| 3              | 7855      | 4     | 237.4         | 1.03705420957 | 3              | 7855      | 5     | 363.5         | 1.22260686771 |
| 3              | 7952      | 4     | 325.6         | 1.05263049047 | 3              | 7952      | 5     | 305.25        | 1.08072488113 |
| 3              | 8155      | 4     | 226.25        | 1.10929761213 | 3              | 8155      | 5     | 219.75        | 1.10391448645 |
| 3              | 8588      | 4     | 314.4         | 1.00989536313 | 3              | 8588      | 5     | 210.0         | 1.14109652745 |
| 3              | 9316      | 4     | 305.5         | 1.24824650239 | 3              | 9316      | 5     | 318.75        | 1.08136091698 |
| 3              | 9448      | 4     | 421.8         | 1.1984621273  | 3              | 9448      | 5     | 243.5         | 1.14462711313 |
| 3              | 9661      | 4     | 321.0         | 1.16421325953 | 3              | 9661      | 5     | 220.5         | 1.11072231617 |
| 3              | 9716      | 4     | 341.8         | 1.09581235145 | 3              | 9716      | 5     | 262.0         | 1.22442763955 |
| 3              | 10003     | 4     | 287.2         | 1.02169240881 | 3              | 10003     | 5     | 291.75        | 1.03081615629 |
| 3              | 10237     | 4     | 365.2         | 1.16623244435 | 3              | 10237     | 5     | 306.0         | 1.44024122525 |
| 3              | 11530     | 4     | 209.0         | 1.43472072923 | 3              | 11530     | 5     | 355.0         | 1.22607177615 |
| 3              | 11636     | 4     | 335.25        | 1.27043762208 | 3              | 11636     | 5     | 444.0         | 1.0461438965  |
| 3              | 13771     | 4     | 327.8         | 1.23011083344 | 3              | 13771     | 5     | 304.75        | 1.29449260108 |
| 3              | 14132     | 4     | 397.4         | 1.00867382558 | 3              | 14132     | 5     | 469.5         | 1.11239830128 |
| 3              | 14324     | 4     | 293.6         | 1.19789995299 | 3              | 14324     | 5     | 411.0         | 1.01032140647 |
| 3              | 14864     | 4     | 245.333333333 | 1.53796725979 | 3              | 14864     | 5     | 284.75        | 1.17961090281 |
| 3              | 17284     | 4     | 190.0         | 1.16952295126 | 3              | 17284     | 5     | 393.5         | 1.01528673792 |
| 3              | 18776     | 4     | 332.8         | 1.19268421825 | 3              | 18776     | 5     | 53.25         | 1.33376307298 |
| 3              | 19231     | 4     | 255.6         | 1.12172504939 | 3              | 19231     | 5     | 221.75        | 1.30952144548 |
| 3              | 21392     | 4     | 428.25        | 1.01903974188 | 3              | 21392     | 5     | 300.666666667 | 1.06809019406 |
| 3              | 21562     | 4     | 254.0         | 1.00093473168 | 3              | 21562     | 5     | 434.0         | 1.00957600092 |
| 3              | 21970     | 4     | 396.6         | 1.26006993023 | 3              | 21970     | 5     | 249.5         | 1.0662050894  |
| 3              | 22850     | 4     | 436.0         | 1.10273327567 | 3              | 22850     | 5     | 410.666666667 | 1.06193495437 |
