+----------------+-----------+-------+---------------+---------------+----------------+-----------+-------+---------------+---------------+
| w_warehouse_sk | i_item_sk | d_moy | mean          | cov           | w_warehouse_sk | i_item_sk | d_moy | mean          | cov           |
| 2              | 16654     | 4     | 319.4         | 1.16929856484 | 2              | 16654     | 5     | 452.0         | 1.01808140184 |
| 2              | 18193     | 4     | 239.6         | 1.30028811794 | 2              | 18193     | 5     | 393.25        | 1.12749458638 |
| 2              | 18442     | 4     | 411.4         | 1.04458466695 | 2              | 18442     | 5     | 408.333333333 | 1.17680116188 |
| 2              | 19357     | 4     | 342.0         | 1.05141864816 | 2              | 19357     | 5     | 207.5         | 1.10513565563 |
| 2              | 19804     | 4     | 248.0         | 1.19316008287 | 2              | 19804     | 5     | 333.25        | 1.11074616876 |
| 2              | 20527     | 4     | 198.2         | 1.29970648097 | 2              | 20527     | 5     | 345.75        | 1.03087005181 |
| 2              | 21338     | 4     | 360.6         | 1.12665339665 | 2              | 21338     | 5     | 223.25        | 1.45485198218 |
| 2              | 21577     | 4     | 254.4         | 1.42703730343 | 2              | 21577     | 5     | 357.25        | 1.06136384714 |
| 2              | 22322     | 4     | 352.8         | 1.12505031084 | 2              | 22322     | 5     | 286.5         | 1.04125758348 |
| 2              | 22580     | 4     | 323.4         | 1.02666370244 | 2              | 22580     | 5     | 285.333333333 | 1.29286016706 |
| 2              | 24022     | 4     | 305.4         | 1.07870195783 | 2              | 24022     | 5     | 290.5         | 1.11369345371 |
| 2              | 24680     | 4     | 406.4         | 1.09793268484 | 2              | 24680     | 5     | 304.75        | 1.1056617448  |
| 2              | 25672     | 4     | 339.8         | 1.10519287219 | 2              | 25672     | 5     | 347.5         | 1.09471726012 |
| 2              | 26228     | 4     | 373.8         | 1.23967768627 | 2              | 26228     | 5     | 281.0         | 1.15276493415 |
| 2              | 26401     | 4     | 278.0         | 1.00346603581 | 2              | 26401     | 5     | 286.75        | 1.29969927285 |
| 2              | 27337     | 4     | 420.5         | 1.01038814474 | 2              | 27337     | 5     | 343.25        | 1.09751023168 |
| 2              | 28147     | 4     | 308.6         | 1.18722158853 | 2              | 28147     | 5     | 336.5         | 1.11611558907 |
| 2              | 29440     | 4     | 374.2         | 1.05306615775 | 2              | 29440     | 5     | 422.666666667 | 1.06086685349 |
| 2              | 29596     | 4     | 194.5         | 1.4371046018  | 2              | 29596     | 5     | 142.5         | 1.11648439135 |
| 2              | 29740     | 4     | 274.4         | 1.08733372649 | 2              | 29740     | 5     | 277.75        | 1.4303095807  |
| 2              | 30122     | 4     | 272.8         | 1.11568427417 | 2              | 30122     | 5     | 51.3333333333 | 1.0264465458  |
| 2              | 32870     | 4     | 286.4         | 1.30227039141 | 2              | 32870     | 5     | 263.25        | 1.37040031452 |
| 3              | 626       | 4     | 442.75        | 1.02093441613 | 3              | 626       | 5     | 292.25        | 1.51189112746 |
| 3              | 829       | 4     | 284.0         | 1.19291908413 | 3              | 829       | 5     | 459.0         | 1.0465970318  |
| 3              | 1622      | 4     | 211.0         | 1.04396729014 | 3              | 1622      | 5     | 485.0         | 1.31507281779 |
| 3              | 2570      | 4     | 334.0         | 1.1206627221  | 3              | 2570      | 5     | 199.0         | 1.05973374655 |
| 3              | 2816      | 4     | 262.5         | 1.45278776504 | 3              | 2816      | 5     | 298.5         | 1.46384349222 |
| 3              | 3775      | 4     | 411.0         | 1.06960622593 | 3              | 3775      | 5     | 339.25        | 1.17003012203 |
| 3              | 3836      | 4     | 315.8         | 1.05476292223 | 3              | 3836      | 5     | 160.0         | 1.27642383733 |
| 3              | 4957      | 4     | 269.8         | 1.08591182167 | 3              | 4957      | 5     | 151.25        | 1.05363311917 |
| 3              | 5222      | 4     | 301.5         | 1.03061288938 | 3              | 5222      | 5     | 353.0         | 1.18423424237 |
| 3              | 6355      | 4     | 223.8         | 1.3298821255  | 3              | 6355      | 5     | 297.75        | 1.00693469    |
| 3              | 6865      | 4     | 300.2         | 1.30567163814 | 3              | 6865      | 5     | 347.5         | 1.00317595144 |
| 3              | 6904      | 4     | 311.5         | 1.168211491   | 3              | 6904      | 5     | 199.333333333 | 1.01195303646 |
| 3              | 7291      | 4     | 308.0         | 1.25198442583 | 3              | 7291      | 5     | 125.25        | 1.10471183219 |
| 3              | 8632      | 4     | 205.6         | 1.69266849926 | 3              | 8632      | 5     | 369.333333333 | 1.25320458779 |
| 3              | 9205      | 4     | 153.2         | 1.35797220656 | 3              | 9205      | 5     | 388.333333333 | 1.29599891254 |
| 3              | 10768     | 4     | 357.0         | 1.229512141   | 3              | 10768     | 5     | 240.0         | 1.13896171854 |
| 3              | 11096     | 4     | 159.2         | 1.12656645542 | 3              | 11096     | 5     | 312.333333333 | 1.31510439164 |
| 3              | 11263     | 4     | 443.5         | 1.13608750198 | 3              | 11263     | 5     | 261.0         | 1.1660903437  |
| 3              | 12982     | 4     | 350.0         | 1.20490663539 | 3              | 12982     | 5     | 393.666666667 | 1.06144227019 |
| 3              | 14233     | 4     | 427.2         | 1.0153948283  | 3              | 14233     | 5     | 389.25        | 1.05378453105 |
| 3              | 14308     | 4     | 295.0         | 1.01429786217 | 3              | 14308     | 5     | 367.25        | 1.16765672632 |
| 3              | 14738     | 4     | 342.8         | 1.13208534996 | 3              | 14738     | 5     | 290.75        | 1.0984228034  |
| 3              | 15446     | 4     | 257.25        | 1.00672204576 | 3              | 15446     | 5     | 409.666666667 | 1.03407873398 |
| 3              | 15586     | 4     | 255.4         | 1.24209347365 | 3              | 15586     | 5     | 313.0         | 1.15790493597 |
| 3              | 16264     | 4     | 350.4         | 1.0932704782  | 3              | 16264     | 5     | 409.25        | 1.05153253856 |
| 3              | 16328     | 4     | 245.2         | 1.10446902349 | 3              | 16328     | 5     | 351.25        | 1.07812400575 |
| 3              | 17044     | 4     | 330.4         | 1.08302265805 | 3              | 17044     | 5     | 411.75        | 1.02666167917 |
| 3              | 17287     | 4     | 208.2         | 1.06752789633 | 3              | 17287     | 5     | 298.5         | 1.24513048541 |
| 3              | 18355     | 4     | 399.666666667 | 1.08640733545 | 3              | 18355     | 5     | 308.75        | 1.06553741029 |
| 3              | 19357     | 4     | 206.2         | 1.11993247331 | 3              | 19357     | 5     | 156.5         | 1.16119132757 |
| 3              | 20389     | 4     | 304.0         | 1.1528115284  | 3              | 20389     | 5     | 266.75        | 1.52715688709 |
| 3              | 24049     | 4     | 332.0         | 1.1019836724  | 3              | 24049     | 5     | 301.666666667 | 1.3683194654  |
| 3              | 24145     | 4     | 134.6         | 1.06834705209 | 3              | 24145     | 5     | 346.25        | 1.08609050825 |
| 3              | 24868     | 4     | 263.4         | 1.2128328385  | 3              | 24868     | 5     | 302.5         | 1.12614761719 |
| 3              | 24874     | 4     | 279.4         | 1.18679513523 | 3              | 24874     | 5     | 397.25        | 1.02751417301 |
| 3              | 24931     | 4     | 321.6         | 1.30570285703 | 3              | 24931     | 5     | 330.0         | 1.04848776785 |
| 3              | 25466     | 4     | 185.333333333 | 1.1192933173  | 3              | 25466     | 5     | 280.0         | 1.66072324626 |
| 3              | 25660     | 4     | 218.6         | 1.13240407834 | 3              | 25660     | 5     | 407.25        | 1.02046070756 |
| 3              | 26228     | 4     | 433.666666667 | 1.06733476935 | 3              | 26228     | 5     | 467.0         | 1.13071561043 |
| 3              | 27118     | 4     | 214.2         | 1.02511483811 | 3              | 27118     | 5     | 368.75        | 1.02784401304 |
| 3              | 30758     | 4     | 370.4         | 1.08813956678 | 3              | 30758     | 5     | 402.0         | 1.09153631718 |
| 3              | 31046     | 4     | 334.8         | 1.10966371021 | 3              | 31046     | 5     | 340.0         | 1.12709116168 |
| 3              | 31060     | 4     | 332.0         | 1.01687746241 | 3              | 31060     | 5     | 401.666666667 | 1.04195655189 |
| 3              | 31198     | 4     | 279.6         | 1.30759664079 | 3              | 31198     | 5     | 408.666666667 | 1.15000433603 |
| 3              | 31228     | 4     | 134.6         | 1.10513223118 | 3              | 31228     | 5     | 329.75        | 1.25343256469 |
| 3              | 32096     | 4     | 301.2         | 1.37043291363 | 3              | 32096     | 5     | 182.5         | 1.09470712373 |
| 4              | 1010      | 4     | 226.0         | 1.29072017554 | 4              | 1010      | 5     | 253.5         | 1.3974773072  |
| 4              | 1240      | 4     | 269.2         | 1.05786247806 | 4              | 1240      | 5     | 391.666666667 | 1.00866360273 |
| 4              | 1286      | 4     | 241.0         | 1.24831112988 | 4              | 1286      | 5     | 323.0         | 1.03990669629 |
| 4              | 1846      | 4     | 318.4         | 1.21159655211 | 4              | 1846      | 5     | 318.75        | 1.09406526452 |
| 4              | 2048      | 4     | 250.5         | 1.12870089394 | 4              | 2048      | 5     | 328.25        | 1.0963734592  |
| 4              | 2528      | 4     | 307.4         | 1.23281312023 | 4              | 2528      | 5     | 370.0         | 1.08782356882 |
| 4              | 4330      | 4     | 361.6         | 1.08837380549 | 4              | 4330      | 5     | 182.0         | 1.1326769044  |
| 4              | 5398      | 4     | 310.8         | 1.07703102751 | 4              | 5398      | 5     | 328.333333333 | 1.01673137482 |
| 4              | 6062      | 4     | 370.4         | 1.10208014288 | 4              | 6062      | 5     | 300.75        | 1.06624651674 |
| 4              | 7220      | 4     | 362.4         | 1.04511311644 | 4              | 7220      | 5     | 341.0         | 1.53831535048 |
| 4              | 8582      | 4     | 350.0         | 1.00905694506 | 4              | 8582      | 5     | 337.5         | 1.03920901298 |
| 4              | 10004     | 4     | 336.5         | 1.08020265467 | 4              | 10004     | 5     | 307.0         | 1.00014322734 |
| 4              | 10009     | 4     | 372.0         | 1.11270408413 | 4              | 10009     | 5     | 268.0         | 1.04231675712 |
| 4              | 10234     | 4     | 353.6         | 1.02193298536 | 4              | 10234     | 5     | 414.666666667 | 1.0827741531  |
| 4              | 11605     | 4     | 288.6         | 1.01412074375 | 4              | 11605     | 5     | 346.25        | 1.07825951875 |
| 4              | 12031     | 4     | 367.8         | 1.05229431389 | 4              | 12031     | 5     | 351.5         | 1.23450844328 |
| 4              | 12463     | 4     | 391.0         | 1.03031498132 | 4              | 12463     | 5     | 337.0         | 1.20458940747 |
| 4              | 12832     | 4     | 366.75        | 1.11166411047 | 4              | 12832     | 5     | 179.333333333 | 1.00814286709 |
| 4              | 13117     | 4     | 316.6         | 1.0970178474  | 4              | 13117     | 5     | 419.5         | 1.00629975773 |
| 4              | 13555     | 4     | 137.8         | 1.5788239855  | 4              | 13555     | 5     | 415.0         | 1.00005128818 |
| 4              | 15050     | 4     | 312.5         | 1.39062614195 | 4              | 15050     | 5     | 149.5         | 1.28703601736 |
| 4              | 15644     | 4     | 343.8         | 1.29757135682 | 4              | 15644     | 5     | 470.0         | 1.372088052   |
| 4              | 16486     | 4     | 268.8         | 1.37501278323 | 4              | 16486     | 5     | 341.0         | 1.17872756365 |
| 4              | 17198     | 4     | 439.2         | 1.10099576251 | 4              | 17198     | 5     | 243.25        | 1.16503251855 |
| 4              | 18406     | 4     | 250.0         | 1.00199800399 | 4              | 18406     | 5     | 464.5         | 1.02864231058 |
| 4              | 18877     | 4     | 368.25        | 1.03442095765 | 4              | 18877     | 5     | 328.0         | 1.03102886647 |
| 4              | 21073     | 4     | 322.6         | 1.1137472566  | 4              | 21073     | 5     | 128.0         | 1.4043172482  |
| 4              | 21568     | 4     | 266.6         | 1.3444236798  | 4              | 21568     | 5     | 264.75        | 1.17954066703 |
| 4              | 21631     | 4     | 456.4         | 1.07068743197 | 4              | 21631     | 5     | 71.75         | 1.26823524777 |
| 4              | 21814     | 4     | 354.4         | 1.09048454235 | 4              | 21814     | 5     | 338.5         | 1.23069579432 |
| 4              | 21848     | 4     | 341.0         | 1.00022787025 | 4              | 21848     | 5     | 298.75        | 1.11916148216 |
| 4              | 22382     | 4     | 277.6         | 1.00587115868 | 4              | 22382     | 5     | 123.75        | 1.15313961853 |
| 4              | 22442     | 4     | 218.4         | 1.02374645137 | 4              | 22442     | 5     | 160.0         | 1.08923472753 |
| 4              | 22528     | 4     | 423.5         | 1.33072988101 | 4              | 22528     | 5     | 315.75        | 1.06252745886 |
| 4              | 22960     | 4     | 319.6         | 1.17166881165 | 4              | 22960     | 5     | 410.0         | 1.14074572671 |
| 4              | 24205     | 4     | 307.75        | 1.40334404701 | 4              | 24205     | 5     | 318.5         | 1.19145416153 |
| 4              | 24733     | 4     | 329.0         | 1.29935328808 | 4              | 24733     | 5     | 308.333333333 | 1.49481617047 |
| 4              | 24884     | 4     | 268.4         | 1.39087654333 | 4              | 24884     | 5     | 310.5         | 1.31206243267 |
| 4              | 24907     | 4     | 306.2         | 1.04502112482 | 4              | 24907     | 5     | 330.0         | 1.19533067684 |
| 4              | 24925     | 4     | 332.0         | 1.01107284111 | 4              | 24925     | 5     | 234.5         | 1.11158402362 |
| 4              | 25598     | 4     | 358.4         | 1.08428615347 | 4              | 25598     | 5     | 370.25        | 1.02999070044 |
| 4              | 25783     | 4     | 377.8         | 1.02353283027 | 4              | 25783     | 5     | 332.5         | 1.16133719955 |
| 4              | 26263     | 4     | 400.8         | 1.19477558989 | 4              | 26263     | 5     | 377.0         | 1.11036396409 |
| 4              | 26362     | 4     | 312.6         | 1.03511627571 | 4              | 26362     | 5     | 373.75        | 1.02114247806 |
| 4              | 27865     | 4     | 320.2         | 1.05152477465 | 4              | 27865     | 5     | 319.75        | 1.08292174996 |
| 4              | 28693     | 4     | 339.0         | 1.12012273909 | 4              | 28693     | 5     | 356.0         | 1.11382691776 |
| 4              | 28978     | 4     | 363.75        | 1.13358067067 | 4              | 28978     | 5     | 339.25        | 1.28229867984 |
| 4              | 29797     | 4     | 283.6         | 1.00318308908 | 4              | 29797     | 5     | 289.5         | 1.13813474945 |
| 4              | 30328     | 4     | 311.6         | 1.06058209878 | 4              | 30328     | 5     | 288.0         | 1.0065073285  |
| 4              | 30854     | 4     | 302.2         | 1.01584417776 | 4              | 30854     | 5     | 175.75        | 1.04134375557 |
| 4              | 31390     | 4     | 336.25        | 1.12536766026 | 4              | 31390     | 5     | 316.0         | 1.02305775591 |
| 4              | 32008     | 4     | 392.8         | 1.0160686451  | 4              | 32008     | 5     | 385.75        | 1.14925429236 |
| 4              | 32245     | 4     | 276.4         | 1.0590312766  | 4              | 32245     | 5     | 319.5         | 1.204685308   |
| 4              | 32282     | 4     | 273.2         | 1.34023382524 | 4              | 32282     | 5     | 251.0         | 1.11300699439 |
| 4              | 33110     | 4     | 209.4         | 1.01740270719 | 4              | 33110     | 5     | 275.25        | 1.0664436399  |
| 4              | 33320     | 4     | 235.0         | 1.28003437595 | 4              | 33320     | 5     | 343.0         | 1.21559311388 |
| 4              | 33332     | 4     | 339.2         | 1.02985067742 | 4              | 33332     | 5     | 368.333333333 | 1.05306590973 |
| 4              | 33892     | 4     | 299.75        | 1.23506618327 | 4              | 33892     | 5     | 353.5         | 1.02215435696 |
| 5              | 2         | 4     | 247.8         | 1.18202083406 | 5              | 2         | 5     | 306.25        | 1.08735960443 |
| 5              | 314       | 4     | 186.75        | 1.57674423618 | 5              | 314       | 5     | 321.25        | 1.1976182581  |
| 5              | 4238      | 4     | 331.0         | 1.09381206005 | 5              | 4238      | 5     | 326.0         | 1.33498328101 |
| 5              | 4624      | 4     | 404.6         | 1.00564116522 | 5              | 4624      | 5     | 419.0         | 1.01956154147 |
| 5              | 4705      | 4     | 352.6         | 1.00762631102 | 5              | 4705      | 5     | 281.5         | 1.19403379787 |
| 5              | 5348      | 4     | 262.8         | 1.06405989571 | 5              | 5348      | 5     | 253.0         | 1.21469766849 |
| 5              | 5461      | 4     | 265.4         | 1.27013528196 | 5              | 5461      | 5     | 300.0         | 1.02863087718 |
| 5              | 6020      | 4     | 354.0         | 1.0779011043  | 5              | 6020      | 5     | 327.5         | 1.35606785666 |
| 5              | 6338      | 4     | 205.2         | 1.41199194047 | 5              | 6338      | 5     | 251.0         | 1.10841493732 |
| 5              | 6434      | 4     | 247.8         | 1.05735972598 | 5              | 6434      | 5     | 343.333333333 | 1.1813375843  |
| 5              | 8918      | 4     | 342.6         | 1.03514619431 | 5              | 8918      | 5     | 230.333333333 | 1.17142064581 |
| 5              | 9820      | 4     | 376.75        | 1.04482786906 | 5              | 9820      | 5     | 327.0         | 1.02234936085 |
| 5              | 10912     | 4     | 257.0         | 1.07470154992 | 5              | 10912     | 5     | 373.0         | 1.01042395571 |
| 5              | 11302     | 4     | 232.6         | 1.2037203644  | 5              | 11302     | 5     | 369.0         | 1.1172566731  |
| 5              | 11743     | 4     | 372.0         | 1.0105971769  | 5              | 11743     | 5     | 356.75        | 1.14186891446 |
| 5              | 11926     | 4     | 432.0         | 1.08713029602 | 5              | 11926     | 5     | 305.333333333 | 1.53741289907 |
| 5              | 11960     | 4     | 304.6         | 1.01706764832 | 5              | 11960     | 5     | 353.75        | 1.11752314465 |
| 5              | 12412     | 4     | 255.2         | 1.00364131755 | 5              | 12412     | 5     | 289.333333333 | 1.27279696132 |
| 5              | 12782     | 4     | 180.2         | 1.09511125605 | 5              | 12782     | 5     | 325.333333333 | 1.48477538925 |
| 5              | 13826     | 4     | 407.8         | 1.1068261683  | 5              | 13826     | 5     | 255.0         | 1.1799469336  |
| 5              | 14594     | 4     | 236.4         | 1.24780105256 | 5              | 14594     | 5     | 150.0         | 1.09918488318 |
| 5              | 15080     | 4     | 311.8         | 1.26268063723 | 5              | 15080     | 5     | 204.5         | 1.3822494271  |
| 5              | 15940     | 4     | 337.2         | 1.15730465404 | 5              | 15940     | 5     | 376.0         | 1.00154433151 |
| 5              | 16808     | 4     | 205.4         | 1.09993445342 | 5              | 16808     | 5     | 323.75        | 1.12097702754 |
| 5              | 17392     | 4     | 395.2         | 1.01477139193 | 5              | 17392     | 5     | 413.25        | 1.04536341515 |
| 5              | 17965     | 4     | 228.0         | 1.02961869188 | 5              | 17965     | 5     | 439.25        | 1.04402329586 |
| 5              | 18403     | 4     | 179.0         | 1.32397127246 | 5              | 18403     | 5     | 365.75        | 1.12443854811 |
| 5              | 19220     | 4     | 342.75        | 1.07436730049 | 5              | 19220     | 5     | 300.25        | 1.20712814307 |
| 5              | 19460     | 4     | 342.0         | 1.15906631909 | 5              | 19460     | 5     | 313.5         | 1.09791440191 |
| 5              | 19531     | 4     | 314.0         | 1.06882131396 | 5              | 19531     | 5     | 334.333333333 | 1.53000699452 |
| 5              | 20216     | 4     | 383.2         | 1.06123523363 | 5              | 20216     | 5     | 479.666666667 | 1.00264822683 |
| 5              | 20422     | 4     | 377.0         | 1.20884647331 | 5              | 20422     | 5     | 405.0         | 1.04401532205 |
| 5              | 20564     | 4     | 288.0         | 1.06440083539 | 5              | 20564     | 5     | 120.5         | 1.22893515622 |
| 5              | 22346     | 4     | 413.25        | 1.00918828722 | 5              | 22346     | 5     | 292.0         | 1.2638703154  |
| 5              | 24326     | 4     | 210.75        | 1.03905111231 | 5              | 24326     | 5     | 292.75        | 1.32751922104 |
| 5              | 24505     | 4     | 375.8         | 1.02057964775 | 5              | 24505     | 5     | 282.75        | 1.0500241962  |
| 5              | 25382     | 4     | 301.8         | 1.31939794336 | 5              | 25382     | 5     | 260.0         | 1.01006034151 |
